400 400
350 189 -3182056619239123468
350 190 -1247002750725938221
350 191 -8654304471286132674
350 192 1797110098572432507
350 193 6626631757736855016
350 194 4021045327616902420
350 195 2771479677535432926
350 196 -1499442348866197895
350 197 -751256993809132592
350 198 4009867475392110919
350 199 -3409269738698617734
350 200 -8034416315541048413
350 201 1075607168311927940
350 202 4976662945060396502
350 203 5671447177365822281
350 204 7680724222523101567
350 205 -6659062371178899732
350 206 -1503135933295272046
350 207 4670150119589012450
350 208 -6133280038143059192
350 209 -868429619360837304
350 210 -8140256697089999537
350 211 1350449355335438709
350 212 -501745940783721412
350 213 -6615772016412087020
350 214 -2326822571219434223
350 215 -6859165795692610017
350 216 7224471778097920791
350 217 -3175005700820337870
350 218 5213912522048245900
350 219 -4889530227284687384
350 220 -5772685322155451621
350 221 -6125059748323292493
350 222 3309798669333360697
350 223 9091168814405397326
350 224 482806211674905992
350 225 2542957120237761499
350 226 4591261764246624512
350 227 -7174977187663302260
350 228 -8858085132907867578
350 229 -5280529422370985476
350 230 -2623610160765769807
350 231 -4425108531443909043
350 232 -4041495883638974594
350 233 6955681534795710612
350 234 8095070631319244739
350 235 5281141171386145742
350 236 -3908354522097442254
350 237 8021671195605873011
350 238 5755073866648536144
350 239 237751139649341148
350 240 -2001816392586983491
350 241 -6982013359683787344
350 242 -6297711997044626277
350 243 -2537373760045686112
350 244 -1472305453379809036
350 245 -1368524423968986664
350 246 7007936071815082888
350 247 7459649455198176523
350 248 2698492808376573376
350 249 -8349767755746651212
350 250 -5492023553167222559
350 251 972546883228766917
350 252 -8939281834165970267
350 253 -3484885117483141951
350 254 -5880056170632035598
350 255 -7591257612583711949
350 256 -4187574181789134283
350 257 93787288937381563
350 258 7716581335086041583
350 259 -2754873609501113670
350 260 7432305769611147921
350 261 -174648987878159899
350 262 -7291677797901834046
350 263 631901603427720655
350 264 -3132551241755623750
350 265 3324233792221893092
350 266 1637799988876522364
350 267 1686553839444976357
350 268 -4638635447496479373
350 269 -3612923701380367184
350 270 -7271945697000777331
350 271 8143269634533098938
350 272 2482393329001562174
350 273 -6675458545702246376
350 274 -3668195838056673539
350 275 6697844405033185239
350 276 2082621719153360802
350 277 -624867166090427039
350 278 5376312312101817807
350 279 -9113492279181345150
350 280 -1841293083376881583
350 281 794633543285004441
350 282 4540640487096536588
350 283 6162424746427646986
350 284 -5722996446810738886
350 285 -2683443189606353447
350 286 6670514408862360887
350 287 7868267191555821392
350 288 -4937326681148358306
350 289 -3202120525219194837
350 290 3399632323755272655
350 291 -5256412057472324342
350 292 8552115749255605610
350 293 3301770815266282029
350 294 -9005620008800144053
350 295 7641719697550528266
350 296 -2209338656351730175
350 297 1674985520853956608
350 298 -4807677286910573995
350 299 8780176407767454543
350 300 5076346763596462974
350 301 6489932365538568740
350 302 -4049662963551340094
350 303 9028511791193178005
350 304 1613863535240673857
350 305 5443080178888451169
350 306 1285969095699503620
350 307 7869599310491928469
350 308 8545627028285020592
350 309 6966914671820628462
350 310 -6129272605665098831
350 311 -4014743256959656933
350 312 -4556513224015709231
350 313 -3181024392072988775
350 314 -2149043724956322074
350 315 -189300830627237267
350 316 -2230513185530314517
350 317 -4684048194107678778
350 318 1126423065356137642
350 319 4682492294601696991
350 320 851811510351301163
350 321 2540407388627030580
350 322 -6742480599790314224
350 323 2285940123614719075
350 324 -4626959329048248636
350 325 5896917647280387296
350 326 9017107977700628964
350 327 8178944487994412290
350 328 6696803802764336374
350 329 -5906384111468404775
350 330 -8592469754264301684
350 331 3519142356332597666
350 332 -1213760478971398024
350 333 -7031825513747612969
350 334 4326721828587406027
350 335 -4399347366167551793
350 336 -8013419615176095676
350 337 -6731310933836745223
350 338 2172030611612331637
350 339 -3265981027549094170
350 340 -6162634399374217615
350 341 -760350875851188736
350 342 7182971685019240233
350 343 3457232720390108367
350 344 246229972763044853
350 345 3422175812207364237
350 346 -4162944661388046165
350 347 -9071303042650274810
350 348 -6464524801512677171
350 349 -5918227527208333956
350 350 -3245137901368322683
350 351 -6084780011415828738
350 352 1222327059652381534
350 353 -4262323515278537877
350 354 -3469043191875546792
350 355 6724350072425347613
350 356 8890049619666290293
350 357 1911213524035456557
350 358 -8919785624852177062
350 359 201003995907820959
350 360 8442604415442317536
350 361 5067502189504642809
350 362 141660229485261974
350 363 -2974056525654677852
350 364 5077506915539432179
350 365 -1752942391722047758
350 366 -5970003003678641704
350 367 -5788577346744465386
350 368 -273983572715803985
350 369 -8567367065488739776
350 370 -4182277602243796975
350 371 -3704870613929160885
350 372 -1601887802730267104
350 373 -3508598033933946852
350 374 8752437573511741446
350 375 7856741861028693025
350 376 -3240474410231089309
350 377 -5219628525753018048
350 378 8079691512270008707
350 379 5482728025192229827
350 380 -7222003390606691188
350 381 -3650775850586813144
350 382 3598284316206835084
350 383 -191510380994672085
350 384 3466911779817415152
350 385 5213149826159935162
350 386 -3022511149394634653
350 387 -6787745854623328292
350 388 -6725928756298969541
350 389 -7513848453140318895
350 390 3507422203800809626
350 391 -3362120290797001423
350 392 -1477094512777142987
350 393 -3782870525168037743
350 394 -1103121440132490208
350 395 5920922747015300636
350 396 -2352640136856716495
350 397 -108686248168930467
350 398 6398390266829869818
350 399 -1561045840909234252
351 0 -4430196120136742371
351 1 -5128175254094320599
351 2 -7256101955646632439
351 3 -5291186542414010846
351 4 6344875036189625285
351 5 -5875722357720968793
351 6 1713612288666378264
351 7 -3471169701299147841
351 8 -5259397972328815632
351 9 4170336282443173712
351 10 8806136139696672269
351 11 -5028179093842641223
351 12 2786132305147184687
351 13 2601806158027289063
351 14 6609206285368992313
351 15 3023952033944269277
351 16 1758601646340472027
351 17 -3424851044522978927
351 18 6787025687102836919
351 19 -4976911951456321413
351 20 1114269784205476004
351 21 6368098438246112737
351 22 -6715233807184829664
351 23 5513202306768195430
351 24 -6779866382349734191
351 25 -2891264413979738245
351 26 -1732788379715486095
351 27 535400319379680609
351 28 -2262056986138859569
351 29 -880651353409766281
351 30 -3346956695348078328
351 31 7481889852239114119
351 32 8484333436330460393
351 33 -2516417185511266681
351 34 -540914932276369950
351 35 -7334294354524205759
351 36 8720662766977432787
351 37 -8340627598269493821
351 38 5827699012225458719
351 39 -787199451232679379
351 40 4540630567185865786
351 41 -2414100790175480715
351 42 -2139588645026352713
351 43 1898454394044797402
351 44 -4717122963330448328
351 45 5475063009553003812
351 46 -2503429096268863936
351 47 -6257613750893150733
351 48 2759001181923202253
351 49 -6360839277173487583
351 50 7845228392001936178
351 51 -5604722893100891130
351 52 -3754057991005013030
351 53 2373884099769681819
351 54 8200822305309858750
351 55 7370795770450362647
351 56 1452507584080370957
351 57 -8971792107753801720
351 58 2541310861589600509
351 59 -3472031044642881876
351 60 1263205036313076096
351 61 7896568273196050631
351 62 -510608479836597046
351 63 -5352616332352237268
351 64 7313849934804049072
351 65 7191239243309064274
351 66 -8434490087703641181
351 67 -8957897988791985335
351 68 8660924600412280303
351 69 216318188322190391
351 70 -2855696378155897380
351 71 8658898809943586477
351 72 -8283226041356035764
351 73 3000537298273759890
351 74 -8150794978155656369
351 75 -912282510004955428
351 76 5787448654354408007
351 77 3071348754351980840
351 78 6082417596205983674
351 79 5377590397581348319
351 80 1663907025666432724
351 81 7944218627825724800
351 82 411847803366478735
351 83 -2840416569023152794
351 84 8725415635180359723
351 85 -2968570145857144913
351 86 4744958306735929965
351 87 1552494140243793688
351 88 8976267873980163690
351 89 -6969154023577617744
351 90 -6613647259707429088
351 91 -2745815616114504164
351 92 2772902755004252138
351 93 5404216622466149907
351 94 -1173603784257568203
351 95 6097218519868189192
351 96 -5060226717842502078
351 97 -1179572711831483759
351 98 2132029275523358905
351 99 -6355192236156246832
351 100 -8501168552100971886
351 101 -4815553493844702387
351 102 257653090472142411
351 103 -5310610201149422342
351 104 2480218961699756269
351 105 -5987290873845314166
351 106 -4134246082586268750
351 107 5975270724650579898
351 108 1522907623059072636
351 109 3719955036424042010
351 110 -1733412943850103995
351 111 -6440850408991235569
351 112 -2439405827896923973
351 113 30880282574380816
351 114 -7613227581971767559
351 115 1677270102160291583
351 116 -3831062942552623588
351 117 -4374293290896694291
351 118 -1970763193335217893
351 119 4687485221583911853
351 120 -7310594213464531275
351 121 6571231892319759419
351 122 7622063682388102135
351 123 5402077750408562477
351 124 -8272428427662636868
351 125 -4045210053086297429
351 126 3556415435743321772
351 127 -440289220364039623
351 128 2363367234753630369
351 129 -7527036266414685821
351 130 3906056245130126472
351 131 2260603288572461356
351 132 -2996874786048249513
351 133 -8825333120477039519
351 134 -1790682611696800769
351 135 -7501837326575513393
351 136 -4591345589380901407
351 137 7432475551933243067
351 138 -6165069604860304893
351 139 5047345099375711627
351 140 -2117766024986003046
351 141 4756928713263977344
351 142 -8905073292909606091
351 143 -5627409290473860144
351 144 -6446513394422103438
351 145 3701446625632085867
351 146 5420353708157914001
351 147 -1905572804188577516
351 148 5460438581010766683
351 149 -6235116690504522846
351 150 -1024641506422161346
351 151 815946247263808527
351 152 7903998510268364899
351 153 -4384355170218475758
351 154 -2914429902899405762
351 155 -6214998906817595978
351 156 2742673959271494661
351 157 -2777996394523632683
351 158 -8003348892295216754
351 159 -6286526405475545185
351 160 -1122600075229396420
351 161 769724790389016856
351 162 7919998209088079704
351 163 7832581178234121236
351 164 -8268624861380452115
351 165 1859393733829153050
351 166 5610083285429591108
351 167 -6035392143849396574
351 168 3224812711616249322
351 169 3891463436516425639
351 170 2410895218621866139
351 171 7262722781833213703
351 172 -1603989589221413544
351 173 -7011611587835579501
351 174 7752638212971291400
351 175 -7192625033603655665
351 176 -6372782927961253339
351 177 7012603434705797390
351 178 5392035181510330284
351 179 -5728952512795520067
351 180 3041075705288339944
351 181 8634376504990623512
351 182 -5656967132363366397
351 183 1244163662702193019
351 184 -7585641217105133694
351 185 -7027319250125525855
351 186 4426926671175393417
351 187 974890873276324990
351 188 -8494927461105163340
351 189 -6929923298459095387
351 190 -7240271655912100645
351 191 5875319024928016412
351 192 7875639836111563389
351 193 -2063065760506703474
351 194 -5203676513115638127
351 195 -599624533619257542
351 196 -8241453941537048540
351 197 -8093488760686008963
351 198 6607552601178486689
351 199 -3899898963624816991
351 200 -4213685943563187652
351 201 -2968180620831757127
351 202 6266232874034038218
351 203 6487845411670782439
351 204 -6215684610869776095
351 205 2540326751463621824
351 206 -7170925592247417986
351 207 -462942337882216094
351 208 3500642002293204991
351 209 -8436315284264388346
351 210 -3999276054934621991
351 211 7872235105218592188
351 212 8565895074225294989
351 213 -472993900168019240
351 214 -8091960835190484537
351 215 2649697562430474377
351 216 373863802827806738
351 217 157941503027374021
351 218 -2463951259568682212
351 219 -800019479219512569
351 220 4604887992658940096
351 221 -5185825847431336437
351 222 -4662843909462561900
351 223 -1042317569296673802
351 224 7100374797940814826
351 225 9163134142170900139
351 226 8654701497497197086
351 227 9219952880397330559
351 228 -6324361793174592083
351 229 3499929348576958226
351 230 7179600832707312856
351 231 -4944495580943527342
351 232 -5871095355245216739
351 233 -8105667249981660864
351 234 -7910225903878733679
351 235 -5694029691961558220
351 236 6687922860402504837
351 237 5763324675435300501
351 238 -8062166268580583230
351 239 3817470984806361608
351 240 1476856493893618363
351 241 4571584234297059547
351 242 9101681075511462600
351 243 -8295832152466265442
351 244 7854633103009136076
351 245 -6487783448886209191
351 246 -1465318538169129813
351 247 -6536970869450615309
351 248 -8279600993594457175
351 249 5116392775054926749
351 250 8378743163095054190
351 251 5193405339345855183
351 252 7356831733352609203
351 253 -8523703840945878423
351 254 5202210515459372999
351 255 -1117522650264812373
351 256 -3284243772335104257
351 257 -1436028531234385088
351 258 9140649330040342729
351 259 -1013643588362674103
351 260 6519409220605220547
351 261 -715166853737777388
351 262 -2512996554875720942
351 263 5190836528380121307
351 264 -6165709747583836407
351 265 -2992258791955519754
351 266 4125407375180446628
351 267 -3679438532784000495
351 268 -4483656286797141371
351 269 1084568550795525537
351 270 -988240553669485712
351 271 7237558083459440769
351 272 1936958680306887779
351 273 1899625059068262261
351 274 5674067134311882106
351 275 7344121407674426140
351 276 -9033262940994914337
351 277 4586137360546577341
351 278 3107762022105249193
351 279 6262011873717235589
351 280 6951652231259274935
351 281 -6711822809511152642
351 282 -8227403459435626863
351 283 3337293624311588984
351 284 -7685939413114459210
351 285 -4490812322034814140
351 286 7363219696382434353
351 287 -1777330526397423931
351 288 8731801976138171338
351 289 -4988731840343098531
351 290 -5759499882378512266
351 291 -4952393323720871187
351 292 982990053712945701
351 293 7197132776091378882
351 294 -8967714597759813722
351 295 -6955534575605195477
351 296 -6217312638215988607
351 297 8686989635990081245
351 298 2935235092910311899
351 299 -5080333083037822426
351 300 -2052917392123051954
351 301 -1171801169529258741
351 302 4093578233312374687
351 303 -2843486100081852626
351 304 -6427337535954955521
351 305 8565428444605149344
351 306 6949964930637513293
351 307 762376744806854561
351 308 -8601373977054315964
351 309 -7332257462323524405
351 310 -4290803048600806777
351 311 -1460725902444671229
351 312 -5415404931182506245
351 313 -6346575553359045332
351 314 -5491290507235115644
351 315 8970540152822964072
351 316 3617338779374388819
351 317 8323498413093964249
351 318 -856620291095308213
351 319 -4091029246318014457
351 320 -298653126992015995
351 321 -9136727921901124290
351 322 -9039017686672033396
351 323 -6049504909680014532
351 324 3849310536909547218
351 325 105472393271542011
351 326 6289501495575864512
351 327 8680890267162313918
351 328 -1459401704976647819
351 329 -3242925717829867315
351 330 7239551012393018564
351 331 3781750193540543500
351 332 -5555885326894094797
351 333 -2508310361424498118
351 334 5921283627011861699
351 335 -3669191682757183569
351 336 4413354509733398777
351 337 8317646180171577367
351 338 -3246965905021863410
351 339 1009270294477165206
351 340 8185585281313256282
351 341 152459200576862221
351 342 -879660966108058052
351 343 168894579893213430
351 344 4009860306015718242
351 345 -8362790350865514754
351 346 6290272317351249229
351 347 100654766268868529
351 348 -1337407290064555731
351 349 -281559075147147410
351 350 -649933497694119000
351 351 -1157008305631161558
351 352 -1074440894687566840
351 353 -1011998622210807904
351 354 -8284240637338883487
351 355 1500291850562829581
351 356 624783004092642234
351 357 -1319114182545172616
351 358 -9108712026040478527
351 359 1284599441170357935
351 360 -7264978185577807928
351 361 4586286617053995448
351 362 -8969350222659769778
351 363 -8119349322057977839
351 364 1113952201830636423
351 365 6555548811899952306
351 366 1008910213897145864
351 367 -9146490751299815087
351 368 -7333460663166302293
351 369 -5667828131158377853
351 370 -6484088459272914958
351 371 -3403040795591699433
351 372 -5748640805127133274
351 373 5380418657550424624
351 374 -2297282741905327223
351 375 -5463808173056994443
351 376 -6496125989319012916
351 377 -7800457824537541653
351 378 -151734351106687863
351 379 -7155643030109594918
351 380 -8014822293245161787
351 381 -1157115702443268062
351 382 -170432406581225311
351 383 6350797379868671850
351 384 4512139517803264452
351 385 -2124327874798641822
351 386 -2845333066179033956
351 387 2097222086539570078
351 388 7353157033281599327
351 389 9183454016648907616
351 390 2941383181556091594
351 391 7926009445557311935
351 392 -630488709950821979
351 393 -2508409200282110673
351 394 7342531929646915104
351 395 -9011652652931349245
351 396 -3906401321857706949
351 397 -3076115435582817155
351 398 -8070137179594012520
351 399 8163446644709573673
352 0 4233317414464850507
352 1 6747005679663404325
352 2 -9159355073080037893
352 3 -8337259531142761193
352 4 -9001400729365875739
352 5 7091405800686687083
352 6 -5814955134413157266
352 7 4391318211023421911
352 8 4140026272193834531
352 9 -4526795757051601542
352 10 487372551521838315
352 11 -8975686263179736029
352 12 719233336934076300
352 13 270948866970757145
352 14 -6996738102005978144
352 15 1494635051111648496
352 16 8702308933069413465
352 17 -5955561120228494049
352 18 1628125986243959696
352 19 3573981434792292019
352 20 -4890850566644670826
352 21 -7822835181146824064
352 22 632305839732460562
352 23 -1551995199588926792
352 24 7873414554579043152
352 25 665598982530676803
352 26 -5309272461827172988
352 27 6186248219949467261
352 28 -7437538320388438200
352 29 6583177796894915852
352 30 1909107817456176831
352 31 -6896266545325831225
352 32 1021649961927177831
352 33 1649871194887729875
352 34 6520108283914955892
352 35 -908013691600941379
352 36 -6903489867145197714
352 37 -4787192225571213777
352 38 4277209430854962662
352 39 -7820638107569695709
352 40 5464616949998479964
352 41 245813569336842523
352 42 8266987005687979221
352 43 918131662135830349
352 44 -6211360933501533746
352 45 -5025849773141844547
352 46 -1672859133655230182
352 47 -2550161481354850344
352 48 -4399344489412745378
352 49 6919061030379756092
352 50 -7054640244392677155
352 51 3482692349138433007
352 52 -6593372433128691169
352 53 4379622935523867510
352 54 4026417797876890722
352 55 2027337923422670674
352 56 -7216835674518898997
352 57 -9125871222044500724
352 58 -3731192248719959184
352 59 -6013495835234673556
352 60 8728904556352967564
352 61 6243138859458168154
352 62 -6055931564639755555
352 63 7827284318816899399
352 64 6760620847035088074
352 65 4805520196773422729
352 66 8161323901529470180
352 67 6399323163935158908
352 68 -1806754805818516033
352 69 9163060605896970294
352 70 -4788089747960539121
352 71 3369520558639532844
352 72 1615286531436855296
352 73 4434203292787113677
352 74 7458563388439164562
352 75 -5348853298443588568
352 76 2553795364260670632
352 77 9156104178026376960
352 78 -1470236409361840161
352 79 -428863776694265020
352 80 -7927304449341541547
352 81 270066352534051506
352 82 2399472940742205050
352 83 6743427826447123377
352 84 -1363978884770997948
352 85 -8346107767522134642
352 86 -6087958070915233304
352 87 -6105685992485296707
352 88 5982727047230497236
352 89 2653002450797691473
352 90 37395399539641616
352 91 -7816554168548725194
352 92 5940768222435916609
352 93 -5489423490036203337
352 94 7041025073512499637
352 95 -8136509339639708529
352 96 -2807476291991991816
352 97 -3499065361407386013
352 98 -3669028159017544648
352 99 -6312312628892461504
352 100 -2470162333205742053
352 101 5703699963012433258
352 102 -651749504230872614
352 103 6879573493963788730
352 104 -7965805511600437377
352 105 5998525159476556499
352 106 4351137533340682249
352 107 -8163834357454054316
352 108 -2236753890946441466
352 109 6281783007965107301
352 110 -8694792987569066805
352 111 -4233005902375926981
352 112 -2961908756611358764
352 113 -752222674081037928
352 114 1502850990529820335
352 115 -738775478103917466
352 116 -5907487736518297021
352 117 2434735441607446887
352 118 -5261986499916058549
352 119 -5068252632623625707
352 120 -4979023624758553145
352 121 -1866048766419384335
352 122 2902860654238294602
352 123 -4572922041250631943
352 124 2200225196250554963
352 125 963241268723527753
352 126 -8109536220358511758
352 127 -5151649447005799243
352 128 5295643010085665158
352 129 6361677854242520276
352 130 3593027417654565262
352 131 6120041887334675624
352 132 -7325513186771656282
352 133 3014675910144592620
352 134 -2611831861712111092
352 135 -4781139760706583938
352 136 -7634789005622268186
352 137 -8312575995152384144
352 138 3477886238247769742
352 139 -3912175042650296786
352 140 -597851081004051560
352 141 -1000321334032899334
352 142 -8645649543866713236
352 143 -7141534482635019670
352 144 -6690552783174581864
352 145 -4128951622000772503
352 146 -8476888212191331261
352 147 -6770100837534019187
352 148 9170030406499129839
352 149 -8324181425406441472
352 150 1130821539417821171
352 151 1167080088513730137
352 152 -1580862629382940694
352 153 189313475956568724
352 154 -4675674187530435725
352 155 -6029369204490027022
352 156 -6776965039920831081
352 157 8204632210214458614
352 158 -147533638189568315
352 159 7193320778006699729
352 160 -8125408010530823441
352 161 -5978981548760344854
352 162 2793832571257657702
352 163 3816204617862134447
352 164 1907290207470401069
352 165 5716417782528267119
352 166 -5719022227911377651
352 167 549534111417847085
352 168 -2769929996023897635
352 169 6824862085338940990
352 170 -1767615256823706107
352 171 6391697673341305776
352 172 -1559274766262420609
352 173 -6464687886412287567
352 174 6448264671991767146
352 175 -8005985380399570601
352 176 -6792966567310805242
352 177 -3357029306304746759
352 178 7093931032489644141
352 179 3901664661131025189
352 180 -3673496587639695391
352 181 260018441096195136
352 182 -7849055962941061950
352 183 5509447310566606711
352 184 -6674783870182689580
352 185 2142439683060232353
352 186 2092958572549135814
352 187 -3474973086375008723
352 188 2692337322324623744
352 189 -2698657438012401943
352 190 8539139802366028581
352 191 8059983501274696907
352 192 3027081268574763989
352 193 8901936860643225166
352 194 -5271937432855844532
352 195 4349905709893028703
352 196 -5411200066567710754
352 197 -3349240100432337167
352 198 4204748621322931086
352 199 3770767850770481317
352 200 1494436353094786211
352 201 8483139786807909921
352 202 5775505352918038183
352 203 1959991411963272568
352 204 -6081788946902685194
352 205 -1326987577097084
352 206 9156406985729513582
352 207 996693407673257285
352 208 8642811674205732477
352 209 -9096868588793465353
352 210 1704234967209916860
352 211 -8562023806691772636
352 212 -7802732197575790192
352 213 8844779278449518907
352 214 927928040897425095
352 215 1556945282777971299
352 216 2674582353641710383
352 217 8535251034303618141
352 218 4848281012915950477
352 219 2196958623052397317
352 220 4318948201488331610
352 221 -3238696776253270013
352 222 -1587745065532706573
352 223 -8261149217763443518
352 224 -483626808025379059
352 225 -1218234828433011475
352 226 8697445415696960395
352 227 -642972156807850466
352 228 486969608054204862
352 229 7079535839662633104
352 230 -438306903559449045
352 231 -5452875016170090522
352 232 5946893920500718598
352 233 -631725242476367253
352 234 -2168170028071336374
352 235 8541021318304401436
352 236 -8993028660687912200
352 237 -8851117740579188766
352 238 -3919497450478439272
352 239 5394589953649695383
352 240 6892993759675200740
352 241 -2187289989391312153
352 242 8113944026312045929
352 243 -4201256299962520009
352 244 -5585114466327367336
352 245 4650370645413577568
352 246 1957361676061518722
352 247 5373089686520170960
352 248 -7443154684233305300
352 249 6687171553040427116
352 250 7503436421709026749
352 251 4436410328584963971
352 252 1602167794685786650
352 253 -4247911937278486640
352 254 -4736939360432377194
352 255 3557305154386417419
352 256 -6397944380614789610
352 257 4376065474133829240
352 258 8465183128104787717
352 259 -4536605441337263318
352 260 -3738536866067689463
352 261 -7251112959299938838
352 262 -8543026607050186698
352 263 553507480602209780
352 264 -2659544082693759745
352 265 -7543550593616252906
352 266 -5005859424156552998
352 267 -9080670315933455087
352 268 1048218172741673295
352 269 5040184778307794791
352 270 -3415704553375314487
352 271 -4574107351016976821
352 272 -7467917588857463880
352 273 7506257322891055111
352 274 -6029047153551796307
352 275 8761202403700277293
352 276 -8763730770722700435
352 277 -8550798339963623990
352 278 -1203766313742732101
352 279 -2070624447345056178
352 280 9221501756769342234
352 281 -8497308365929687235
352 282 6485204165620804548
352 283 -3537036405979587467
352 284 -1583639711849570327
352 285 -446504836440888765
352 286 3370400717677164696
352 287 6302211034686893136
352 288 -3387492305918090336
352 289 -4214479788511397325
352 290 6265254853748173784
352 291 8762808625110946475
352 292 -4137025003809638125
352 293 2799865364804742227
352 294 -4946380551958697101
352 295 -1361506749394601958
352 296 7283030005852170728
352 297 -6174666080301733624
352 298 -3743501409320702489
352 299 6684178198497583213
352 300 4868895563662895303
352 301 -2067656802860093599
352 302 -7803740045686700549
352 303 2667832125049485264
352 304 1673234403937492054
352 305 -9022016597396377062
352 306 6475178709702531410
352 307 7244012290321898786
352 308 7813977808068255554
352 309 -8071220743502708687
352 310 8512325774058934099
352 311 -3218061485927221352
352 312 7844032950560216725
352 313 -9143950707741832275
352 314 4748684739453067874
352 315 7401655046037667585
352 316 -7792947490785892791
352 317 1555877819523447160
352 318 8817051789926907760
352 319 5469985990792604541
352 320 -981373083390384453
352 321 -2174140194318830715
352 322 2275179253309565736
352 323 -3286400999435551732
352 324 -5199913887202780998
352 325 -447761494472829659
