200 200
102 61 -3030575753811668771
102 62 -2133759457769250258
102 63 1225050610173680448
102 64 -5961928667796618046
102 65 -3950028610342613446
102 66 -5058697724753334238
102 67 1184647834962742002
102 68 -3017802537497508427
102 69 -4448601043314118743
102 70 6227618299318183465
102 71 6531709734010938524
102 72 8737507191176180417
102 73 -7959745421523795357
102 74 8594137347321019029
102 75 334311196690428317
102 76 -3658753392587997836
102 77 560464345260793393
102 78 -4541506161744171106
102 79 -6666854256554415400
102 80 8417650433563623573
102 81 3331112670527946953
102 82 7261461702569398079
102 83 -8020043694649121029
102 84 -2745592173808714133
102 85 -2565791504607404290
102 86 -3289142294182546632
102 87 3182223142211100473
102 88 -1579335455949040856
102 89 -640855578656389127
102 90 2463451228475645041
102 91 9155437930507884327
102 92 -7977540909309019137
102 93 -6798123889688071720
102 94 -3183297590229832034
102 95 -4471868913710358600
102 96 -7278671774396653461
102 97 -8794254385040579845
102 98 7895431932725905244
102 99 -606663522466331905
102 100 6037647741645218654
102 101 5235970689931297565
102 102 -9053286895446232944
102 103 -4540746366840175176
102 104 5443841080883484181
102 105 8891628064433542688
102 106 8409887541087730973
102 107 -3389878522868960477
102 108 998449629394844907
102 109 -3692238795577441234
102 110 8236290786310135331
102 111 -6564554508818875698
102 112 -6166817668581922959
102 113 1395399978472732803
102 114 9101974507425728964
102 115 2021132086688090543
102 116 4599252437384212496
102 117 -4445610820959373538
102 118 -1153962355239957049
102 119 964189279166715281
102 120 7564768745112868349
102 121 -8678026358279621744
102 122 -287848078530702541
102 123 8446725964108572659
102 124 -6977657633960136720
102 125 2477830413553833030
102 126 3830276877613491484
102 127 63936668052050427
102 128 8894332769373039652
102 129 -725295667813158843
102 130 -4641734927550151291
102 131 -7611023926525783680
102 132 -6383719235020589191
102 133 -5055908750730732508
102 134 7035563676959461326
102 135 -7569236075983528721
102 136 1771380917013423424
102 137 8030969330716009629
102 138 -6141337663895760394
102 139 -4167765502848708869
102 140 -8548074943668795688
102 141 2926890490033542139
102 142 4290753003930859837
102 143 8701503888042666181
102 144 1050376999857980843
102 145 5996694757149460024
102 146 2557411218508954823
102 147 6037528926281984769
102 148 -2343194463544762283
102 149 -7628191078209733243
102 150 6984402523703502383
102 151 1533744216858841209
102 152 3179723012450467730
102 153 -649153154770934931
102 154 1255965240208739801
102 155 -8353492378571676914
102 156 -2277916122864399918
102 157 -7365803544460761461
102 158 -4311728483664378448
102 159 -4378989639936282355
102 160 4112802096652657214
102 161 -161721711646727818
102 162 8945124128163239612
102 163 6859569305244873916
102 164 3330031022606128333
102 165 -7155896108915949411
102 166 -3018436454089813538
102 167 -7671156493978118389
102 168 -5895779410031539753
102 169 8219222145047201347
102 170 -2282272858305872252
102 171 -4954112051957105769
102 172 3036298046215687781
102 173 3030392241410441576
102 174 -1524697003716661031
102 175 -3591053879229223646
102 176 -2937399390613255962
102 177 -8472390042800878438
102 178 2966232026074496403
102 179 3742370942441980157
102 180 7345917499612845347
102 181 5988790357346262614
102 182 -41939220995474943
102 183 8607215661201914799
102 184 -6529676908715207538
102 185 1612331524440761666
102 186 7648021060112462141
102 187 7100514208575513422
102 188 -3932633268848072424
102 189 1223758018282243088
102 190 7280851392032812902
102 191 1853765059165117169
102 192 -5655687219336304982
102 193 6235710839333039726
102 194 6863576006239571032
102 195 -3901186848251072940
102 196 9142899168567141695
102 197 -8354319115213313453
102 198 -5363822286261093399
102 199 9050637276361019357
103 0 1817332061909638953
103 1 7499640591736354559
103 2 2610147913220457922
103 3 -4509590807081181225
103 4 8860393596329327247
103 5 5929817290145035231
103 6 -5960800586185945052
103 7 7789803846884289158
103 8 -7781747391297032177
103 9 -2586824121451625853
103 10 4428394682145007141
103 11 4227071695633158537
103 12 -1407387258364161802
103 13 6938023037522387310
103 14 7724238862963429204
103 15 643390747340266974
103 16 4910245274987304743
103 17 -5561966716855807867
103 18 -1494751890662017958
103 19 -182777156901499430
103 20 -1866909742169144811
103 21 8488474540171237477
103 22 8284933816312130909
103 23 -405882026240725783
103 24 -4889156260684039049
103 25 -4763761276843592830
103 26 -7071514270890898379
103 27 4328391772572131724
103 28 -6327868564998877903
103 29 -6804178818886755420
103 30 -8556944908688146361
103 31 -8020705798669456915
103 32 3439150823254906161
103 33 7114498102096724949
103 34 2757557151591056535
103 35 -4792749400827798554
103 36 -6093592046262621458
103 37 2881011393962369636
103 38 -6199828644096882797
103 39 -8995022236592410885
103 40 3893185163394208004
103 41 7621663367194220853
103 42 857501473681375645
103 43 3012937478380149530
103 44 5672368292779130112
103 45 -3588623964227678788
103 46 -4309876330697540454
103 47 -4837057514451314032
103 48 -6374722153166133351
103 49 -7573152196790379131
103 50 -4732548566237385835
103 51 9179175055676442110
103 52 -7977056964049838190
103 53 -4141578335774184608
103 54 -8382133829587648559
103 55 3463516579723435743
103 56 -8802715065304554217
103 57 2833892228725870454
103 58 -2149649643787474918
103 59 4735376466621072381
103 60 6602967581996186887
103 61 7740886731554534279
103 62 6391765189085645079
103 63 8212450788923575383
103 64 1924320674349252731
103 65 -6886779911735595748
103 66 -213474595698463654
103 67 -5859074281364177362
103 68 4834947525408371772
103 69 8282183875535775974
103 70 -7650828477740367720
103 71 6881544503805583939
103 72 367780921977591149
103 73 -4407288557022416515
103 74 -5995670254027208859
103 75 -7311512702500150286
103 76 -29331933433327837
103 77 -6946686369370842468
103 78 2931490654434246624
103 79 7341287701678332345
103 80 -4120194839233848948
103 81 4900921282409639439
103 82 7343067190799316553
103 83 6323711040674592719
103 84 4210340907182505900
103 85 5066433337609670868
103 86 -2126915510335258055
103 87 3430076980994588858
103 88 -600178853509444531
103 89 -6888076502113397885
103 90 2266637980731193279
103 91 -3477027338502392826
103 92 -3039267689391220840
103 93 7749065629211632259
103 94 -1050150404397550242
103 95 -2712232057352666844
103 96 8019226775569439305
103 97 -4574230952608879876
103 98 -8295297312955850669
103 99 -5559288401969225990
103 100 7495792391338016722
103 101 -2674163212804429871
103 102 7104788986747980064
103 103 -5783748744411232390
103 104 7668124711910639596
103 105 -5902004345073702986
103 106 4436810687524763912
103 107 -4018440486317956595
103 108 2330437262029681886
103 109 -3575621617780943562
103 110 -6740604443734821574
103 111 6971635597900108915
103 112 8117235556127464755
103 113 -732769246165466115
103 114 2018537418752867502
103 115 -2260398069801630250
103 116 8778223592830736379
103 117 2781183327190602991
103 118 -4271421868838729584
103 119 5064017825861660883
103 120 -1220483783358478458
103 121 856959068943906536
103 122 1060183466685743876
103 123 5102950471661252512
103 124 -1284129295572558356
103 125 -9034759465606367644
103 126 5901098198137751692
103 127 -4563069996202318700
103 128 -1659777386051557080
103 129 -8912749048100597998
103 130 6857344484382196768
103 131 8568707721712678399
103 132 1486952544184574191
103 133 -8670000279720523428
103 134 -7001403149860975324
103 135 -3572979754807078907
103 136 -7155412063736284837
103 137 -1393371222894347759
103 138 958257265895883840
103 139 7367504319682317267
103 140 1888725309339332376
103 141 -9018039571164906232
103 142 6706912425270963708
103 143 -7794941782346376821
103 144 4621966436268546075
103 145 -5252144422333946551
103 146 7272521167744417888
103 147 3673325875627417752
103 148 1137126404880337863
103 149 -3138534609317359027
103 150 1679933653226368830
103 151 -31076460639385697
103 152 7554440988885969619
103 153 -3726856337496436397
103 154 -6866105348946062272
103 155 6143037616037151849
103 156 3361475136976418493
103 157 -8908931963641979059
103 158 4385862689948879043
103 159 -4558924974886746815
103 160 -4239344209433958119
103 161 -1202096987172870788
103 162 -7464355247708874406
103 163 -7442301261629366504
103 164 -8881876126021911814
103 165 6630643444134504183
103 166 4855195391667129039
103 167 -1320025609442095796
103 168 -1055165812488450027
103 169 1466005996856890888
103 170 7550504961802575004
103 171 7971956683253883973
103 172 3865270252684507922
103 173 -63146185327124833
103 174 -8512224179679031983
103 175 -2891615092343092438
103 176 4622970631799374080
103 177 4257576686359457491
103 178 -413498077559892437
103 179 -7757759476184666865
103 180 829641199814477012
103 181 888684862098515735
103 182 4901350837992310778
103 183 1758405977065926060
103 184 7045545504038155564
103 185 1072575420464478331
103 186 -7092390192273210603
103 187 -1935172646993851661
103 188 -3727940970716788253
103 189 -613832921748264674
103 190 -2938183084016724939
103 191 3457978796981488262
103 192 -5542583768498743358
103 193 4249160696382755455
103 194 5812863297231287474
103 195 1035160627513431732
103 196 -8345809584446687506
103 197 6994376936092854252
103 198 -3872323175536601134
103 199 -3212306027753305531
104 0 -3952782050064193097
104 1 -4102121047551027914
104 2 2842748416966181238
104 3 -5769754391658010727
104 4 8283629044713761309
104 5 -3171094381484869753
104 6 8963383631617804716
104 7 -900571806968255730
104 8 2921050640618670025
104 9 -1214743125188617842
104 10 5280112372589687679
104 11 6846389706012554650
104 12 6886556465292869461
104 13 -4106150569242534946
104 14 -4621160844362106950
104 15 6352992539998420046
104 16 -5242008975259987262
104 17 7258135055626818
104 18 5185583829833848687
104 19 -228822415300043019
104 20 854128231364177408
104 21 966605231588785457
104 22 -5810354658916701770
104 23 -8022864546675658823
104 24 -6495764987390023231
104 25 3003063525762695422
104 26 -4648197866467435412
104 27 8135326029605638744
104 28 -7044373009856587438
104 29 -2431737870592793541
104 30 -8945677762309886439
104 31 2442796015241773087
104 32 4560845628169803852
104 33 -3956127581355761157
104 34 6237512470674850632
104 35 2076410904939723699
104 36 -2057763351568629893
104 37 -9075973821208269551
104 38 -1397917173681955849
104 39 6969803506061207948
104 40 2218512372169364575
104 41 6361473911994269282
104 42 -7124205696821922280
104 43 -6535552604360347551
104 44 -7960069809510626335
104 45 -2884798107585843428
104 46 6964696676390970968
104 47 -8804790823503235980
104 48 -9088878209213729798
104 49 4838761882450262034
104 50 847544192171684280
104 51 -7040364055618950383
104 52 2546848187531282085
104 53 -3852252474094508778
104 54 -7258277627767620328
104 55 6814511589002606212
104 56 3142706584671672018
104 57 -8552112475968316701
104 58 -8947373483384562437
104 59 6141048565932880983
104 60 -4219214236111165190
104 61 7873811659148421717
104 62 -2251362414135112427
104 63 3433776673516455008
104 64 8127621842354503702
104 65 8776070159138440257
104 66 -1682159282094960719
104 67 1421255502144188050
104 68 2574475120941281292
104 69 -8203975712965712273
104 70 -9113740974730700325
104 71 2105207237038017896
104 72 -5529220100858013855
104 73 -1289150935026849242
104 74 8158049640582509364
104 75 -1875467386941996560
104 76 3941048525933735552
104 77 379192759835306079
104 78 3489428156181337450
104 79 -8492550521337196000
104 80 4294085974482833128
104 81 -8885120484367261400
104 82 -3814414567930317448
104 83 -425284155468330693
104 84 9109043297563650930
104 85 -4227049331893626408
104 86 -1429193635749600268
104 87 -5579479892272175941
104 88 -5862610426237128426
104 89 -2012120748102409177
104 90 -6006057181831887281
104 91 -4289485510428435763
104 92 5532422651798685024
104 93 5350853057383547334
104 94 -4533584030518806780
104 95 -7585726907626883000
104 96 2228019445116180051
104 97 3619723653893861773
104 98 -3694266888961298020
104 99 -5696092766364475211
104 100 6886109642954851520
104 101 -1393291535925513708
104 102 623142784192355182
104 103 1686682137103389477
104 104 7754966921058475264
104 105 -7765708699396348395
104 106 -3971487402386396563
104 107 -5716296042757786701
104 108 1964659205263656118
104 109 -5304944672865147452
104 110 2177909963334831916
104 111 2548230219337018403
104 112 1906179206525004355
104 113 8523295972779709899
104 114 5703801215204313314
104 115 7298264592872951635
104 116 -8582566465988180444
104 117 -3796608419203172122
104 118 -1667543862964481987
104 119 2347265070456059477
104 120 1167130915335211486
104 121 -8340379975117003826
104 122 7427555908061867400
104 123 8770383902104630150
104 124 4278833838583534444
104 125 -7248922867427522926
104 126 1371201679428619130
104 127 3472191991076171190
104 128 7745529779235795098
104 129 4736697194492836473
104 130 6725769752699980089
104 131 2649788958066155879
104 132 -161658808548510000
104 133 -8771178856207983076
104 134 2569868103946562311
104 135 4708442919832156548
104 136 -5570184181099921364
104 137 6260549844229655462
104 138 7872578386636360979
104 139 -468766775501208339
104 140 -457044515092038096
104 141 -2782084458505756846
104 142 8971104060126217092
104 143 889072316586244401
104 144 3307101380374349547
104 145 5262181757826660809
104 146 383541818033228020
104 147 -8163665118827316275
104 148 -1933787928437538660
104 149 -1576550248600076602
104 150 6915554514583927255
104 151 -4895701602729022586
104 152 6835067422253614202
104 153 5467131159559337454
104 154 -8040249761355684008
104 155 5875401620526816885
104 156 1559333493631435974
104 157 2575422838205558570
104 158 1675711198786445641
104 159 -6853592948750638448
104 160 4163893448530595273
104 161 -4027915821800046450
104 162 6858706704890753154
104 163 -8647995610462026394
104 164 -5138173143047829703
104 165 2202600781818024938
104 166 6713449274236974764
104 167 -3648144791258361082
104 168 -3301072024579682616
104 169 -1555645037136993172
104 170 -7427283904963825703
104 171 -8096985247094203995
104 172 8211062788794372014
104 173 -8786049677313162987
104 174 6584080199558214091
104 175 7684185784190653996
104 176 -5657462426885456324
104 177 4681386245230094750
104 178 2441980170773404422
104 179 2243252587748999713
104 180 -1881806214630231574
104 181 1560187154219809923
104 182 2073262098551057082
104 183 2192867498918410796
104 184 8950055819190567410
104 185 1752831418144304539
104 186 3571077115453652057
104 187 5944354477546849108
104 188 2020921407921971145
104 189 5245699500766351947
104 190 -275547707467983862
104 191 5189822299011938002
104 192 -444376520439924013
104 193 1898371374950621352
104 194 -8817643621025702017
104 195 -1411653707101046505
104 196 -3239438578094387933
104 197 -4912357537499903625
104 198 5414446112679959743
104 199 -2147290450420237566
105 0 8706009961411332722
105 1 1614888512452465253
105 2 -1945714215342396464
105 3 2579536246747300604
105 4 7629880162036497178
105 5 -5605473963683498354
105 6 -8927996897353570919
105 7 -777903935619511639
105 8 5075091424912770922
105 9 1125184097749396191
105 10 1644877720725666523
105 11 -4216158896112892967
105 12 577904573462163514
105 13 2286611383001645429
105 14 -2980839788615993394
105 15 -2927321615957930336
105 16 1418047616696412820
105 17 8625709905797946878
105 18 -4450146761700046411
105 19 -129890707137683013
105 20 5567857363145534176
105 21 -7600914469856444752
105 22 9199110604981156700
105 23 841437934025517509
105 24 3331719203878936410
105 25 3740806846599947245
105 26 3227378482180052332
105 27 4587110437197290291
105 28 -1775377298996429472
105 29 -9011418178060767999
105 30 1622740409162329322
105 31 -2748934059798225535
105 32 1734845134417973029
105 33 -8414533472763018965
105 34 -8075845737002427103
105 35 -6411347441919393885
105 36 -6866878871343446613
105 37 3500959357452016070
105 38 -2833145388321073205
105 39 -6275335262268615318
105 40 -3193737284892044209
105 41 8223747759615836943
105 42 6456624409216096510
105 43 4305104953542129180
105 44 8738103321467661891
105 45 2868636703363455598
105 46 3837057704895067468
105 47 -2746489882131037593
105 48 -4657771177207672440
105 49 -5797683569181746529
105 50 -4504064291105644948
105 51 -1171505314170503138
105 52 5921373519211105465
105 53 7754848012135319623
105 54 943822469817729253
105 55 6003882455834978923
105 56 8587619706099829461
105 57 -8080533113797169362
105 58 7193991141685854019
105 59 1094087573784660836
105 60 22141019633708942
105 61 1206295463914282926
105 62 5207921997124238428
105 63 -5658673113629536029
105 64 4976163871756602136
105 65 1454424711492588954
105 66 -1973836377509645401
105 67 3448873943974030029
105 68 6070494079745551912
105 69 2371761368621587586
105 70 8073871066081615511
105 71 -5573178516833549588
105 72 -8202658980578455757
105 73 5758006810147402384
105 74 -4759226842697503653
105 75 -8559470494031027791
105 76 8600140930840147365
105 77 2370180512476198023
105 78 1600526749419559363
105 79 7920019430397600733
105 80 -370728064464177159
105 81 5223754038031222045
105 82 -7123478289570974855
105 83 4915897925708472314
105 84 5916925763144162140
105 85 -204154108029606952
105 86 -6925696944690247986
105 87 -2584763220547434651
105 88 -7476259208816103550
105 89 -1196437751945527442
105 90 -775853339905569280
105 91 2590433463694529398
105 92 -7837246076025925772
105 93 -6587280174206384842
105 94 5221078150074883182
105 95 3529485040837711074
105 96 -3065405923777092576
105 97 779196792850469490
105 98 6922792635548964250
105 99 -7131006221656170081
105 100 -3466663663370673390
105 101 2555689557669585521
105 102 8017250282997457342
105 103 6150350067339621113
105 104 -352981954633871065
105 105 3716666977606520104
105 106 1474854193756922787
105 107 8065756957005941501
105 108 -6078607548872141136
105 109 -6529913714155255126
105 110 -1517446595494027381
105 111 -7618206050913741191
105 112 -4114221751698179056
105 113 5389639903289230181
105 114 2940015013619543173
105 115 -2122916852395245171
105 116 -3608274380019790948
105 117 -195059495577026138
105 118 -6722301915732524205
105 119 7343403537783647034
105 120 -4417333108696755961
105 121 3803767463192721942
105 122 7007497815267108023
105 123 -2889295377352224496
105 124 1288789094563324262
105 125 -4016199378608570267
105 126 -222251939664295149
105 127 -3371933504503714257
105 128 1559322838958427214
